Date,Product_ID,Units_Sold,Inventory_Level,Unit_Price,Fuel_Price_Index,Weather_Condition,Shipping_Delay_Days,Lead_Time_Days
05-01-2045,PROD_002,27,514,50.17,1,Snow,0,3
06-01-2045,PROD_005,112,129,24.13,1.04,Storm,4,9
07-01-2045,PROD_005,177,565,32.46,1.34,Sunny,5,9
08-01-2045,PROD_002,118,292,10.72,1.15,Cloudy,1,5
09-01-2045,PROD_002,244,695,50.19,1.19,Rainy,3,9
10-01-2045,PROD_004,227,926,45.16,1.32,Sunny,5,6
11-01-2045,PROD_002,92,352,21.57,1.06,Cloudy,0,9
12-01-2045,PROD_003,78,223,29.51,1.42,Storm,1,2
13-01-2045,PROD_001,83,523,44.77,1.07,Cloudy,1,2
14-01-2045,PROD_002,275,953,27.91,1.37,Storm,5,6
15-01-2045,PROD_005,67,706,18.12,1.15,Storm,2,6
16-01-2045,PROD_003,298,758,35.93,1.13,Sunny,1,7
17-01-2045,PROD_005,217,508,46.18,1.41,Snow,3,6
18-01-2045,PROD_003,177,367,26.04,1.28,Snow,4,2
19-01-2045,PROD_002,26,665,16.09,1.1,Sunny,5,8
20-01-2045,PROD_001,267,589,51.48,1,Rainy,3,7
21-01-2045,PROD_005,251,651,22.64,1.49,Storm,2,5
22-01-2045,PROD_003,125,499,35.64,1.22,Rainy,1,2
23-01-2045,PROD_004,117,89,44.57,1.2,Storm,5,6
24-01-2045,PROD_002,287,655,25.85,1.03,Storm,2,3
25-01-2045,PROD_001,79,948,42.43,1.45,Snow,3,8
26-01-2045,PROD_002,159,71,32.99,1.07,Snow,3,5
27-01-2045,PROD_004,209,432,38.52,1.17,Storm,3,9
28-01-2045,PROD_001,144,688,39.53,1.21,Snow,4,7
29-01-2045,PROD_004,182,347,51.21,1.41,Snow,3,7
30-01-2045,PROD_002,79,262,42.82,1.18,Cloudy,6,4
31-01-2045,PROD_003,50,270,23.22,1.27,Cloudy,3,7
01-02-2045,PROD_002,95,508,12.98,1.21,Storm,1,8
02-02-2045,PROD_002,262,507,10.1,1.16,Snow,5,8
03-02-2045,PROD_002,277,616,55.22,1.47,Cloudy,5,2
04-02-2045,PROD_005,209,419,57.11,1.4,Rainy,5,5
05-02-2045,PROD_004,196,71,14.71,1.09,Storm,4,5
06-02-2045,PROD_004,226,73,34.35,1.28,Storm,5,6
07-02-2045,PROD_004,234,654,17.58,1.4,Rainy,1,5
08-02-2045,PROD_005,160,502,57.44,1.29,Storm,2,7
09-02-2045,PROD_003,104,573,22.34,1.25,Snow,0,2
10-02-2045,PROD_002,201,145,35.08,1.04,Cloudy,6,8
11-02-2045,PROD_003,147,45,18.28,1.05,Sunny,5,8
12-02-2045,PROD_005,288,740,26.64,1.12,Cloudy,1,3
13-02-2045,PROD_004,58,104,23.34,1.26,Rainy,5,5
14-02-2045,PROD_002,42,108,33.77,1.49,Sunny,4,7
15-02-2045,PROD_001,261,316,30.99,1.4,Snow,1,2
16-02-2045,PROD_001,126,120,26.54,1.06,Snow,6,7
17-02-2045,PROD_003,161,498,15.29,1.36,Cloudy,6,7
18-02-2045,PROD_004,164,42,34.22,1.41,Storm,0,7
19-02-2045,PROD_001,299,939,52.51,1.21,Storm,1,8
20-02-2045,PROD_003,264,98,46.51,1.17,Rainy,5,6
21-02-2045,PROD_005,210,705,46.03,1.29,Storm,5,5
22-02-2045,PROD_003,198,310,28.3,1.26,Snow,0,4
23-02-2045,PROD_003,131,213,45.42,1.13,Sunny,4,4
24-02-2045,PROD_003,233,462,33.28,1.2,Cloudy,1,3
25-02-2045,PROD_002,157,740,17.51,1.27,Cloudy,6,8
26-02-2045,PROD_003,219,422,30.95,1.29,Cloudy,4,6
27-02-2045,PROD_003,26,995,16.64,1.27,Storm,4,2
28-02-2045,PROD_002,32,388,15.72,1.42,Sunny,2,5
01-03-2045,PROD_002,99,696,11.15,1.02,Storm,2,2
02-03-2045,PROD_005,178,111,24.14,1.17,Storm,1,8
03-03-2045,PROD_004,291,910,26.54,1.37,Snow,1,9
04-03-2045,PROD_001,220,858,44.97,1.33,Snow,5,4
05-03-2045,PROD_001,169,271,36.9,1.46,Storm,5,8
06-03-2045,PROD_003,291,824,52.92,1.29,Rainy,4,6
07-03-2045,PROD_005,62,995,18.82,1.32,Rainy,2,2
08-03-2045,PROD_003,34,101,23.3,1.35,Rainy,1,5
09-03-2045,PROD_001,267,209,57.05,1.09,Storm,6,6
10-03-2045,PROD_002,191,738,32.2,1.38,Sunny,1,8
11-03-2045,PROD_004,237,792,49.45,1.15,Rainy,6,9
12-03-2045,PROD_005,156,21,34.61,1.21,Snow,1,5
13-03-2045,PROD_002,246,759,33.55,1.01,Cloudy,2,5
14-03-2045,PROD_004,63,158,17.41,1.42,Cloudy,1,6
15-03-2045,PROD_005,39,890,52.56,1.48,Storm,4,9
16-03-2045,PROD_005,138,740,13.92,1.03,Cloudy,1,6
17-03-2045,PROD_001,253,929,25.51,1.32,Storm,6,7
18-03-2045,PROD_002,281,342,43.67,1.48,Cloudy,3,5
19-03-2045,PROD_005,102,399,35.36,1.3,Sunny,5,4
20-03-2045,PROD_005,50,453,54.07,1.4,Sunny,0,8
21-03-2045,PROD_004,293,698,11.96,1.06,Sunny,4,5
22-03-2045,PROD_001,253,142,42.47,1.12,Sunny,1,6
23-03-2045,PROD_003,47,849,33.87,1.17,Rainy,3,7
24-03-2045,PROD_001,271,869,17.72,1.49,Snow,2,3
25-03-2045,PROD_003,272,396,47.16,1.39,Sunny,6,2
26-03-2045,PROD_002,258,535,30.57,1.44,Rainy,6,5
27-03-2045,PROD_002,194,140,36.58,1.24,Storm,6,7
28-03-2045,PROD_005,213,960,58.36,1.36,Cloudy,4,2
29-03-2045,PROD_002,199,239,34.31,1.37,Cloudy,4,8
30-03-2045,PROD_005,234,291,51.17,1.28,Rainy,1,5
31-03-2045,PROD_001,222,816,48.48,1.44,Cloudy,2,7
01-04-2045,PROD_002,269,81,43.14,1.08,Sunny,1,9
02-04-2045,PROD_001,276,559,54.84,1.03,Cloudy,3,9
03-04-2045,PROD_001,94,864,22.58,1.15,Sunny,0,5
04-04-2045,PROD_002,221,869,51.04,1.04,Sunny,5,9
05-04-2045,PROD_001,161,170,28.89,1.03,Cloudy,5,7
06-04-2045,PROD_002,225,773,50.62,1.21,Rainy,2,3
07-04-2045,PROD_002,218,976,34.69,1.1,Storm,0,6
08-04-2045,PROD_002,190,579,52.89,1.4,Rainy,3,8
09-04-2045,PROD_003,247,525,54.74,1.29,Snow,4,7
10-04-2045,PROD_001,198,541,39.88,1.18,Snow,3,8
11-04-2045,PROD_004,294,109,35.38,1.14,Sunny,5,4
12-04-2045,PROD_002,81,211,49.16,1.28,Sunny,0,7
13-04-2045,PROD_001,223,775,23.35,1.22,Rainy,2,8
14-04-2045,PROD_005,152,437,10.77,1.03,Rainy,1,6
15-04-2045,PROD_002,91,321,30.35,1.33,Sunny,0,2
16-04-2045,PROD_002,97,996,35.39,1.25,Storm,2,2
17-04-2045,PROD_004,208,899,24.86,1.14,Storm,0,8
18-04-2045,PROD_003,90,713,29.17,1.15,Snow,6,9
19-04-2045,PROD_003,282,83,16.65,1.23,Storm,5,5
20-04-2045,PROD_002,65,955,23.86,1.41,Cloudy,6,6
21-04-2045,PROD_001,243,375,22,1.21,Sunny,4,3
22-04-2045,PROD_005,269,52,25.05,1.42,Rainy,5,4
23-04-2045,PROD_005,95,866,24.95,1.21,Sunny,4,6
24-04-2045,PROD_001,93,495,37.95,1.41,Cloudy,1,5
25-04-2045,PROD_002,161,255,22.53,1.47,Storm,4,2
26-04-2045,PROD_005,92,585,57.05,1.01,Sunny,3,6
27-04-2045,PROD_003,121,219,35.56,1.03,Cloudy,5,2
28-04-2045,PROD_001,113,654,16.45,1.07,Storm,5,9
29-04-2045,PROD_004,88,99,23.98,1.06,Snow,6,9
30-04-2045,PROD_002,84,128,46.49,1.23,Snow,5,7
01-05-2045,PROD_001,212,917,10.68,1.38,Snow,1,5
02-05-2045,PROD_005,81,218,56.89,1.48,Cloudy,6,2
03-05-2045,PROD_002,39,476,32.26,1.21,Cloudy,5,5
04-05-2045,PROD_003,260,782,36.05,1.34,Rainy,0,7
05-05-2045,PROD_002,222,457,59.42,1.32,Rainy,6,4
06-05-2045,PROD_002,214,979,35.17,1.2,Snow,6,3
07-05-2045,PROD_003,81,21,57.39,1.36,Sunny,5,2
08-05-2045,PROD_003,126,689,55.76,1.3,Storm,3,6
09-05-2045,PROD_002,144,559,57.07,1.38,Rainy,2,4
10-05-2045,PROD_003,286,628,50.62,1.1,Storm,0,3
11-05-2045,PROD_001,221,328,24.82,1.18,Sunny,5,6
12-05-2045,PROD_003,181,887,27.32,1.34,Snow,5,7
13-05-2045,PROD_003,131,690,28.25,1.06,Storm,5,9
14-05-2045,PROD_002,51,479,58.96,1.39,Snow,4,9
15-05-2045,PROD_001,117,784,28.04,1.07,Storm,0,6
16-05-2045,PROD_004,266,873,15.43,1.16,Sunny,4,8
17-05-2045,PROD_004,280,338,48.92,1.12,Rainy,6,5
18-05-2045,PROD_005,210,871,28.3,1.03,Cloudy,3,3
19-05-2045,PROD_003,48,858,41.05,1.14,Snow,6,6
20-05-2045,PROD_003,67,178,56.22,1.46,Rainy,5,8
21-05-2045,PROD_001,269,420,38.78,1.01,Storm,3,6
22-05-2045,PROD_004,245,481,41.89,1.01,Rainy,3,6
23-05-2045,PROD_005,291,48,42.14,1.35,Cloudy,5,4
24-05-2045,PROD_001,172,826,40.62,1.18,Snow,1,3
25-05-2045,PROD_003,199,905,17.99,1.11,Snow,6,5
26-05-2045,PROD_004,172,766,32.82,1.25,Rainy,4,7
27-05-2045,PROD_005,253,29,10.38,1.13,Sunny,0,4
28-05-2045,PROD_002,42,84,41.31,1.2,Storm,5,8
29-05-2045,PROD_004,113,788,38.77,1.36,Rainy,0,9
30-05-2045,PROD_005,264,501,25.91,1.06,Sunny,6,9
31-05-2045,PROD_001,179,545,36.19,1.48,Snow,0,4
01-06-2045,PROD_002,28,328,34.65,1.02,Storm,1,4
02-06-2045,PROD_005,204,609,22.55,1.4,Snow,1,5
03-06-2045,PROD_005,154,433,24.66,1.36,Cloudy,4,5
04-06-2045,PROD_003,129,587,48.13,1.14,Sunny,1,7
05-06-2045,PROD_004,88,686,47.79,1.06,Cloudy,5,4
06-06-2045,PROD_003,155,852,33.49,1.43,Cloudy,3,4
07-06-2045,PROD_002,115,248,45.88,1.34,Cloudy,6,7
08-06-2045,PROD_005,138,851,32.54,1.15,Sunny,6,2
09-06-2045,PROD_003,293,133,52.57,1.01,Storm,0,5
10-06-2045,PROD_004,196,689,26.64,1.47,Snow,3,9
11-06-2045,PROD_002,256,364,56.36,1.2,Storm,1,6
12-06-2045,PROD_001,291,739,37.11,1.09,Storm,0,3
13-06-2045,PROD_003,296,574,36.78,1.46,Storm,6,3
14-06-2045,PROD_002,157,779,43.54,1.18,Snow,2,3
15-06-2045,PROD_001,151,424,27.04,1.23,Snow,3,7
16-06-2045,PROD_003,63,414,46.22,1.35,Sunny,2,4
17-06-2045,PROD_002,142,769,26.02,1.41,Rainy,4,8
18-06-2045,PROD_002,155,655,29.88,1.05,Snow,6,7
19-06-2045,PROD_003,145,511,43.74,1.45,Snow,5,5
20-06-2045,PROD_002,294,384,28.92,1.47,Rainy,3,2
21-06-2045,PROD_005,83,387,20,1.13,Snow,6,2
22-06-2045,PROD_003,251,814,53.6,1.25,Storm,0,9
23-06-2045,PROD_002,70,448,56.11,1.43,Snow,6,7
24-06-2045,PROD_001,156,563,41.34,1.24,Sunny,0,3
25-06-2045,PROD_001,177,302,50.56,1.24,Snow,5,6
26-06-2045,PROD_005,75,98,59.33,1.31,Rainy,2,6
27-06-2045,PROD_003,100,972,40.74,1.38,Storm,0,8
28-06-2045,PROD_002,251,305,55.44,1.33,Rainy,5,6
29-06-2045,PROD_002,147,556,27.96,1.31,Snow,3,6
30-06-2045,PROD_001,145,41,45.02,1.19,Snow,1,2
01-07-2045,PROD_005,99,990,12.79,1.32,Sunny,6,2
02-07-2045,PROD_001,194,467,49.45,1.05,Storm,1,8
03-07-2045,PROD_001,164,439,51.49,1.2,Snow,5,8
04-07-2045,PROD_005,145,326,30.06,1.09,Sunny,0,8
05-07-2045,PROD_003,201,568,41.95,1.27,Sunny,4,5
06-07-2045,PROD_002,238,999,52.92,1.13,Rainy,3,2
07-07-2045,PROD_003,297,32,54.18,1.25,Storm,4,8
08-07-2045,PROD_004,102,411,15.33,1.39,Cloudy,2,5
09-07-2045,PROD_004,160,625,51.37,1.22,Sunny,5,5
10-07-2045,PROD_004,114,811,23.71,1.11,Cloudy,6,7
11-07-2045,PROD_005,213,113,46.37,1.11,Rainy,6,4
12-07-2045,PROD_001,129,507,26.26,1.45,Sunny,0,2
13-07-2045,PROD_003,71,55,12.82,1.39,Storm,5,6
14-07-2045,PROD_002,122,555,20.49,1.02,Cloudy,6,3
15-07-2045,PROD_004,120,723,30.43,1.47,Storm,2,5
16-07-2045,PROD_003,161,351,47.06,1.06,Cloudy,6,8
17-07-2045,PROD_004,220,328,15.04,1.33,Rainy,6,3
18-07-2045,PROD_004,218,545,50.65,1.28,Sunny,4,6
19-07-2045,PROD_002,236,269,59.85,1.02,Sunny,6,5
20-07-2045,PROD_005,65,195,49.41,1.15,Rainy,3,5
21-07-2045,PROD_001,47,412,33.69,1.39,Snow,4,8
22-07-2045,PROD_005,21,636,38.41,1.15,Cloudy,1,8
23-07-2045,PROD_003,36,78,10.31,1.24,Cloudy,6,8
24-07-2045,PROD_005,96,766,20.46,1.35,Snow,4,7
25-07-2045,PROD_003,184,656,54.95,1.04,Rainy,4,2
26-07-2045,PROD_003,116,82,11.09,1.42,Storm,6,4
27-07-2045,PROD_001,124,741,55.24,1.02,Storm,4,3
28-07-2045,PROD_002,43,136,15.66,1.13,Rainy,6,7
29-07-2045,PROD_001,219,538,16.65,1.38,Storm,4,8
30-07-2045,PROD_005,54,688,18.77,1.46,Rainy,3,7
31-07-2045,PROD_003,21,718,49.97,1.38,Cloudy,0,6
01-08-2045,PROD_004,157,932,33.91,1.11,Cloudy,3,4
02-08-2045,PROD_004,81,923,17.26,1.49,Snow,5,7
03-08-2045,PROD_003,216,305,44.34,1.21,Rainy,2,7
04-08-2045,PROD_001,78,310,57.03,1.19,Storm,1,4
05-08-2045,PROD_002,284,387,38.62,1.43,Rainy,0,7
06-08-2045,PROD_001,207,724,14.94,1.03,Sunny,6,2
07-08-2045,PROD_003,82,865,12.74,1.28,Snow,5,7
08-08-2045,PROD_003,298,914,49.79,1.48,Sunny,6,5
09-08-2045,PROD_002,49,548,41.3,1.05,Snow,6,6
10-08-2045,PROD_005,190,505,56.13,1.27,Snow,5,4
11-08-2045,PROD_005,40,387,37.36,1.07,Snow,1,4
12-08-2045,PROD_002,220,292,13.12,1.44,Sunny,1,3
13-08-2045,PROD_005,154,178,30.18,1.29,Snow,0,9
14-08-2045,PROD_004,291,671,42.9,1.12,Rainy,5,6
15-08-2045,PROD_005,42,428,29.24,1.15,Rainy,5,7
16-08-2045,PROD_005,106,879,59.98,1.26,Sunny,0,6
17-08-2045,PROD_005,50,523,30.27,1.36,Cloudy,5,8
18-08-2045,PROD_004,140,680,37.31,1.24,Cloudy,2,4
19-08-2045,PROD_005,88,311,21.27,1.09,Sunny,3,9
20-08-2045,PROD_004,153,79,17.61,1.35,Snow,6,8
21-08-2045,PROD_002,165,13,42.27,1.06,Snow,6,5
22-08-2045,PROD_001,282,53,39.43,1.4,Snow,0,8
23-08-2045,PROD_002,105,446,10.22,1.2,Sunny,5,6
24-08-2045,PROD_001,35,765,24.24,1.33,Snow,2,6
25-08-2045,PROD_002,235,64,42.18,1.17,Rainy,4,3
26-08-2045,PROD_001,135,371,50.61,1.33,Snow,0,3
27-08-2045,PROD_001,137,502,25.62,1.44,Sunny,3,7
28-08-2045,PROD_003,289,569,42.37,1.35,Snow,4,3
29-08-2045,PROD_001,181,95,23.26,1.34,Rainy,4,7
30-08-2045,PROD_001,207,532,44.52,1.38,Sunny,4,7
31-08-2045,PROD_003,123,259,44.9,1.25,Cloudy,6,5
01-09-2045,PROD_005,160,584,16.51,1.11,Sunny,4,5
02-09-2045,PROD_005,186,247,43.25,1.41,Storm,1,8
03-09-2045,PROD_003,47,126,26.68,1.32,Cloudy,3,9
04-09-2045,PROD_004,291,498,18.63,1.16,Cloudy,2,6
05-09-2045,PROD_001,69,45,35.02,1.14,Sunny,0,5
06-09-2045,PROD_001,175,981,32.61,1.25,Storm,2,3
07-09-2045,PROD_003,140,267,48.69,1.1,Cloudy,6,5
08-09-2045,PROD_003,159,639,14.23,1.44,Snow,1,6
09-09-2045,PROD_004,35,541,49.49,1.39,Storm,4,4
10-09-2045,PROD_005,68,93,15.3,1.15,Storm,5,9
11-09-2045,PROD_002,183,735,20.37,1.02,Sunny,0,2
12-09-2045,PROD_005,81,315,35.79,1.03,Sunny,3,5
13-09-2045,PROD_001,173,611,33.16,1.15,Sunny,0,4
14-09-2045,PROD_003,169,70,59.44,1.07,Storm,6,9
15-09-2045,PROD_004,92,592,39.47,1.44,Rainy,0,6
16-09-2045,PROD_005,88,448,26.37,1.21,Sunny,2,8
17-09-2045,PROD_004,196,909,55.01,1.17,Rainy,5,4
18-09-2045,PROD_005,21,366,25.61,1.11,Cloudy,4,4
19-09-2045,PROD_001,138,811,23.69,1.42,Snow,3,4
20-09-2045,PROD_002,26,619,34.72,1.4,Snow,0,7
21-09-2045,PROD_004,274,613,55.66,1.19,Rainy,1,3
22-09-2045,PROD_004,94,409,45.43,1.08,Storm,1,5
23-09-2045,PROD_002,214,90,43.87,1.48,Snow,6,9
24-09-2045,PROD_004,206,508,46.3,1.16,Rainy,5,4
25-09-2045,PROD_004,22,876,42.98,1.39,Sunny,4,6
26-09-2045,PROD_005,203,527,47.99,1.23,Rainy,6,2
27-09-2045,PROD_005,292,109,19.64,1.39,Cloudy,5,7
28-09-2045,PROD_002,71,774,18.86,1.24,Rainy,0,2
29-09-2045,PROD_001,282,671,28.11,1.46,Sunny,4,8
30-09-2045,PROD_004,152,764,52.55,1.4,Rainy,0,9
01-10-2045,PROD_001,244,88,45.72,1.13,Sunny,3,9
02-10-2045,PROD_002,80,606,38.32,1.22,Sunny,1,8
03-10-2045,PROD_002,35,271,10.97,1.05,Cloudy,6,2
04-10-2045,PROD_005,248,246,21.79,1.45,Cloudy,5,7
05-10-2045,PROD_004,214,360,50.18,1.03,Snow,2,3
06-10-2045,PROD_003,270,377,22.12,1.01,Sunny,5,5
07-10-2045,PROD_002,67,205,46.51,1.25,Sunny,4,2
08-10-2045,PROD_004,254,344,19.23,1.3,Sunny,3,3
09-10-2045,PROD_001,140,829,40.32,1.11,Snow,1,6
10-10-2045,PROD_005,69,797,41.41,1.29,Storm,6,6
11-10-2045,PROD_001,60,759,47.6,1.45,Cloudy,3,3
12-10-2045,PROD_002,41,454,31.92,1.31,Cloudy,5,5
13-10-2045,PROD_002,201,907,41.63,1.23,Sunny,6,6
14-10-2045,PROD_001,24,66,34.35,1.07,Snow,5,7
15-10-2045,PROD_002,164,986,57.37,1.08,Sunny,2,8
16-10-2045,PROD_004,97,557,36.09,1.24,Cloudy,0,8
17-10-2045,PROD_002,250,978,20.48,1.23,Snow,0,5
18-10-2045,PROD_005,228,42,43.39,1.26,Rainy,3,3
19-10-2045,PROD_004,182,228,37.42,1.25,Cloudy,3,6
20-10-2045,PROD_003,187,950,50.19,1.17,Rainy,6,8
21-10-2045,PROD_002,297,812,18.85,1.35,Storm,4,6
22-10-2045,PROD_002,256,443,23.05,1.11,Rainy,6,4
23-10-2045,PROD_005,195,233,56.08,1.43,Snow,3,7
24-10-2045,PROD_005,72,198,56.5,1.1,Rainy,6,6
25-10-2045,PROD_001,29,496,32.11,1.21,Storm,0,9
26-10-2045,PROD_001,165,847,12.39,1.11,Cloudy,5,7
27-10-2045,PROD_001,246,31,25.33,1.31,Storm,6,2
28-10-2045,PROD_005,255,263,22.36,1.24,Snow,3,4
29-10-2045,PROD_001,261,112,30.73,1.19,Rainy,1,3
30-10-2045,PROD_001,90,972,25.89,1.24,Rainy,1,9
31-10-2045,PROD_003,177,829,51.45,1.21,Snow,0,8
01-11-2045,PROD_001,38,458,10.15,1.43,Sunny,3,2
02-11-2045,PROD_002,74,275,42.23,1.06,Snow,6,2
03-11-2045,PROD_005,234,145,43.21,1.4,Snow,5,7
04-11-2045,PROD_004,228,356,43.03,1.33,Storm,3,5
05-11-2045,PROD_003,40,5,36.03,1.17,Storm,3,4
06-11-2045,PROD_005,268,339,40.56,1.46,Snow,1,7
07-11-2045,PROD_005,47,991,50.52,1.09,Cloudy,0,5
08-11-2045,PROD_002,230,493,49.21,1.16,Rainy,4,4
09-11-2045,PROD_001,39,107,11.73,1.19,Snow,5,9
10-11-2045,PROD_002,39,924,11.52,1.32,Sunny,1,9
11-11-2045,PROD_001,139,771,51.95,1.47,Rainy,0,4
12-11-2045,PROD_001,116,70,38.74,1.3,Cloudy,0,2
13-11-2045,PROD_005,139,938,57.87,1.43,Snow,4,6
14-11-2045,PROD_001,44,339,31.58,1.45,Cloudy,2,5
15-11-2045,PROD_003,172,673,18.84,1.23,Rainy,4,5
16-11-2045,PROD_003,264,99,33.66,1.24,Sunny,4,7
17-11-2045,PROD_003,279,326,31.83,1.12,Rainy,0,2
18-11-2045,PROD_005,23,32,35.86,1.3,Rainy,2,6
19-11-2045,PROD_002,162,142,50.4,1.06,Snow,2,9
20-11-2045,PROD_004,239,243,42.78,1.32,Rainy,3,7
21-11-2045,PROD_001,179,735,19.26,1.45,Snow,4,7
22-11-2045,PROD_004,95,725,46.72,1.38,Snow,4,7
23-11-2045,PROD_002,118,631,39.59,1.32,Cloudy,2,4
24-11-2045,PROD_002,199,679,38.92,1.42,Sunny,2,4
25-11-2045,PROD_005,146,860,43.91,1.36,Snow,5,8
26-11-2045,PROD_003,51,216,38.2,1.26,Storm,6,7
27-11-2045,PROD_003,284,900,32.88,1.26,Cloudy,2,6
28-11-2045,PROD_002,32,973,42.02,1.05,Snow,0,4
29-11-2045,PROD_005,221,433,46.19,1.22,Snow,0,5
30-11-2045,PROD_005,37,866,21.29,1.26,Cloudy,0,5
01-12-2045,PROD_001,112,833,34.85,1.23,Rainy,6,5
02-12-2045,PROD_003,299,728,32.91,1.39,Snow,5,2
03-12-2045,PROD_002,79,53,12,1.08,Sunny,4,4
04-12-2045,PROD_004,233,719,51.72,1.4,Snow,5,2
05-12-2045,PROD_003,119,941,28.87,1.37,Cloudy,5,4
06-12-2045,PROD_001,20,591,13.63,1.45,Storm,2,5
07-12-2045,PROD_005,62,906,32.89,1.19,Cloudy,6,5
08-12-2045,PROD_002,187,891,18.07,1.09,Cloudy,0,6
09-12-2045,PROD_003,211,944,45.22,1.38,Sunny,3,4
10-12-2045,PROD_004,53,994,38.59,1.29,Rainy,2,9
11-12-2045,PROD_001,53,150,23.51,1.36,Sunny,5,8
12-12-2045,PROD_001,195,54,57.52,1.5,Sunny,6,8
13-12-2045,PROD_003,215,516,24.59,1.1,Snow,2,3
14-12-2045,PROD_004,177,447,37.75,1.21,Storm,5,8
15-12-2045,PROD_001,264,34,50.08,1.1,Cloudy,6,2
16-12-2045,PROD_002,90,860,35.69,1.43,Sunny,2,5
17-12-2045,PROD_001,133,118,58.04,1.01,Sunny,0,6
18-12-2045,PROD_004,162,196,52.19,1.07,Rainy,1,8
19-12-2045,PROD_005,116,565,56.05,1.12,Rainy,3,6
20-12-2045,PROD_005,231,770,28.64,1.39,Storm,3,5
21-12-2045,PROD_003,204,773,37.42,1.31,Cloudy,6,4
22-12-2045,PROD_004,224,854,52.01,1.19,Sunny,1,6
23-12-2045,PROD_001,235,877,55.18,1.08,Snow,3,4
24-12-2045,PROD_001,265,823,57.22,1.16,Rainy,6,8
25-12-2045,PROD_005,258,513,53.96,1.37,Sunny,0,6
26-12-2045,PROD_005,27,593,46.54,1.19,Snow,6,8
27-12-2045,PROD_002,97,861,11.21,1.23,Sunny,2,2
28-12-2045,PROD_005,296,421,25.75,1.3,Storm,1,9
29-12-2045,PROD_002,221,951,16.45,1.46,Storm,2,4
30-12-2045,PROD_001,233,516,17.74,1.13,Snow,5,6
31-12-2045,PROD_002,113,685,24.55,1.22,Rainy,3,5
01-01-2046,PROD_002,94,138,13.74,1.16,Storm,4,3
02-01-2046,PROD_003,176,704,22.15,1.23,Rainy,3,8
03-01-2046,PROD_005,172,649,57.85,1.35,Snow,3,5
04-01-2046,PROD_002,161,808,25.6,1.24,Snow,1,4
05-01-2046,PROD_001,97,627,17.99,1.42,Sunny,2,8
06-01-2046,PROD_004,201,43,45.92,1.28,Snow,1,7
07-01-2046,PROD_002,214,857,51.43,1.19,Sunny,0,5
08-01-2046,PROD_005,177,800,25.7,1.39,Rainy,2,8
09-01-2046,PROD_003,165,218,23.92,1.22,Sunny,0,5
10-01-2046,PROD_001,73,567,22.09,1.26,Rainy,0,7
11-01-2046,PROD_003,296,753,29.66,1.5,Storm,6,9
12-01-2046,PROD_004,102,907,14.36,1.39,Rainy,6,3
13-01-2046,PROD_002,175,257,43.46,1.43,Cloudy,1,9
14-01-2046,PROD_002,23,512,51.11,1.3,Sunny,6,7
15-01-2046,PROD_005,290,960,43.18,1.17,Storm,3,5
16-01-2046,PROD_002,83,376,31.06,1.5,Rainy,5,6
17-01-2046,PROD_001,131,892,24.45,1.12,Snow,4,2
18-01-2046,PROD_004,258,288,30.47,1.44,Sunny,5,8
19-01-2046,PROD_003,163,469,31.19,1.46,Rainy,3,3
20-01-2046,PROD_004,39,971,43.3,1.41,Storm,3,4
21-01-2046,PROD_002,83,102,56.4,1.06,Snow,2,6
22-01-2046,PROD_003,100,803,13.53,1.43,Sunny,1,4
23-01-2046,PROD_005,216,148,57.67,1.33,Storm,2,9
24-01-2046,PROD_004,88,83,55.51,1.34,Snow,4,3
25-01-2046,PROD_003,205,931,15.89,1.39,Cloudy,1,3
26-01-2046,PROD_003,186,25,19.18,1.25,Snow,5,5
27-01-2046,PROD_003,224,174,25.58,1.13,Sunny,5,7
28-01-2046,PROD_001,183,734,37.98,1.29,Cloudy,5,3
29-01-2046,PROD_004,113,640,16.72,1.05,Rainy,3,4
30-01-2046,PROD_003,268,421,20.02,1.34,Cloudy,0,3
31-01-2046,PROD_004,87,653,55.13,1.24,Cloudy,6,2
01-02-2046,PROD_003,40,345,15.47,1.25,Cloudy,3,5
02-02-2046,PROD_005,104,301,29.94,1.09,Snow,3,3
03-02-2046,PROD_005,43,297,48.15,1.02,Cloudy,1,2
04-02-2046,PROD_005,130,134,54.43,1.31,Cloudy,3,9
05-02-2046,PROD_002,102,54,26.8,1.33,Rainy,4,8
06-02-2046,PROD_003,97,55,18.22,1.25,Cloudy,6,8
07-02-2046,PROD_002,159,373,46.85,1.38,Snow,3,4
08-02-2046,PROD_004,290,587,48.63,1.28,Storm,0,4
09-02-2046,PROD_002,188,830,59,1.42,Storm,1,2
10-02-2046,PROD_004,216,919,16.98,1.14,Snow,5,2
11-02-2046,PROD_004,281,338,45.47,1.12,Snow,4,7
12-02-2046,PROD_004,234,456,30.86,1.13,Cloudy,5,3
13-02-2046,PROD_002,86,354,55.73,1.02,Snow,1,8
14-02-2046,PROD_003,248,131,30.39,1.45,Cloudy,0,5
15-02-2046,PROD_002,180,492,32.3,1.5,Sunny,2,5
16-02-2046,PROD_003,141,553,16.34,1.41,Rainy,4,8
17-02-2046,PROD_003,168,863,26.05,1.21,Rainy,0,6
18-02-2046,PROD_004,212,109,30.04,1.18,Rainy,5,2
19-02-2046,PROD_002,250,581,10.88,1.39,Sunny,2,4
20-02-2046,PROD_003,130,795,31.88,1.25,Rainy,5,8
